X,y,label,segmented
~/projects/regularization/dataset/images/resized/train/2009_002422.jpg,~/projects/regularization/dataset/images/resized/train/2009_002422.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_000073.jpg,~/projects/regularization/dataset/images/resized/train/2008_000073.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_003542.jpg,~/projects/regularization/dataset/images/resized/train/2009_003542.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_002763.jpg,~/projects/regularization/dataset/images/resized/train/2010_002763.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_002588.jpg,~/projects/regularization/dataset/images/resized/train/2009_002588.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_002701.jpg,~/projects/regularization/dataset/images/resized/train/2010_002701.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_001145.jpg,~/projects/regularization/dataset/images/resized/train/2009_001145.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_005223.jpg,~/projects/regularization/dataset/images/resized/train/2010_005223.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_000626.jpg,~/projects/regularization/dataset/images/resized/train/2009_000626.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_000731.jpg,~/projects/regularization/dataset/images/resized/train/2009_000731.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_000009.jpg,~/projects/regularization/dataset/images/resized/train/2008_000009.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_001104.jpg,~/projects/regularization/dataset/images/resized/train/2009_001104.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_000907.jpg,~/projects/regularization/dataset/images/resized/train/2010_000907.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_006528.jpg,~/projects/regularization/dataset/images/resized/train/2008_006528.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_004283.jpg,~/projects/regularization/dataset/images/resized/train/2010_004283.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_005105.jpg,~/projects/regularization/dataset/images/resized/train/2008_005105.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_000427.jpg,~/projects/regularization/dataset/images/resized/train/2010_000427.png,1,1
~/projects/regularization/dataset/images/resized/train/2011_001708.jpg,~/projects/regularization/dataset/images/resized/train/2011_001708.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_001692.jpg,~/projects/regularization/dataset/images/resized/train/2010_001692.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_005468.jpg,~/projects/regularization/dataset/images/resized/train/2010_005468.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_003059.jpg,~/projects/regularization/dataset/images/resized/train/2009_003059.png,1,1
~/projects/regularization/dataset/images/resized/train/2011_000566.jpg,~/projects/regularization/dataset/images/resized/train/2011_000566.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_001000.jpg,~/projects/regularization/dataset/images/resized/train/2010_001000.png,1,1
~/projects/regularization/dataset/images/resized/train/2011_001232.jpg,~/projects/regularization/dataset/images/resized/train/2011_001232.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_000250.jpg,~/projects/regularization/dataset/images/resized/train/2009_000250.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_002047.jpg,~/projects/regularization/dataset/images/resized/train/2010_002047.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_003094.jpg,~/projects/regularization/dataset/images/resized/train/2008_003094.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_003239.jpg,~/projects/regularization/dataset/images/resized/train/2010_003239.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_002472.jpg,~/projects/regularization/dataset/images/resized/train/2009_002472.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_001010.jpg,~/projects/regularization/dataset/images/resized/train/2010_001010.png,1,1
~/projects/regularization/dataset/images/resized/train/2011_002134.jpg,~/projects/regularization/dataset/images/resized/train/2011_002134.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_008541.jpg,~/projects/regularization/dataset/images/resized/train/2008_008541.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_004316.jpg,~/projects/regularization/dataset/images/resized/train/2009_004316.png,1,1
~/projects/regularization/dataset/images/resized/train/2011_000228.jpg,~/projects/regularization/dataset/images/resized/train/2011_000228.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_003146.jpg,~/projects/regularization/dataset/images/resized/train/2009_003146.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_002549.jpg,~/projects/regularization/dataset/images/resized/train/2009_002549.png,1,1
~/projects/regularization/dataset/images/resized/train/2011_001047.jpg,~/projects/regularization/dataset/images/resized/train/2011_001047.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_004841.jpg,~/projects/regularization/dataset/images/resized/train/2008_004841.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_007596.jpg,~/projects/regularization/dataset/images/resized/train/2008_007596.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_006063.jpg,~/projects/regularization/dataset/images/resized/train/2008_006063.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_005922.jpg,~/projects/regularization/dataset/images/resized/train/2010_005922.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_000063.jpg,~/projects/regularization/dataset/images/resized/train/2010_000063.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_003183.jpg,~/projects/regularization/dataset/images/resized/train/2010_003183.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_000919.jpg,~/projects/regularization/dataset/images/resized/train/2008_000919.png,1,1
~/projects/regularization/dataset/images/resized/train/2011_001546.jpg,~/projects/regularization/dataset/images/resized/train/2011_001546.png,1,1
~/projects/regularization/dataset/images/resized/train/2011_002873.jpg,~/projects/regularization/dataset/images/resized/train/2011_002873.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_005375.jpg,~/projects/regularization/dataset/images/resized/train/2008_005375.png,1,1
~/projects/regularization/dataset/images/resized/train/2011_001530.jpg,~/projects/regularization/dataset/images/resized/train/2011_001530.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_003383.jpg,~/projects/regularization/dataset/images/resized/train/2010_003383.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_002035.jpg,~/projects/regularization/dataset/images/resized/train/2009_002035.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_000498.jpg,~/projects/regularization/dataset/images/resized/train/2010_000498.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_003455.jpg,~/projects/regularization/dataset/images/resized/train/2009_003455.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_004789.jpg,~/projects/regularization/dataset/images/resized/train/2010_004789.png,1,1
~/projects/regularization/dataset/images/resized/train/2011_002885.jpg,~/projects/regularization/dataset/images/resized/train/2011_002885.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_004186.jpg,~/projects/regularization/dataset/images/resized/train/2009_004186.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_001807.jpg,~/projects/regularization/dataset/images/resized/train/2010_001807.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_005714.jpg,~/projects/regularization/dataset/images/resized/train/2008_005714.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_002390.jpg,~/projects/regularization/dataset/images/resized/train/2010_002390.png,1,1
~/projects/regularization/dataset/images/resized/train/2011_000069.jpg,~/projects/regularization/dataset/images/resized/train/2011_000069.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_007273.jpg,~/projects/regularization/dataset/images/resized/train/2008_007273.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_002150.jpg,~/projects/regularization/dataset/images/resized/train/2009_002150.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_002635.jpg,~/projects/regularization/dataset/images/resized/train/2009_002635.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_004322.jpg,~/projects/regularization/dataset/images/resized/train/2010_004322.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_008521.jpg,~/projects/regularization/dataset/images/resized/train/2008_008521.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_002019.jpg,~/projects/regularization/dataset/images/resized/train/2009_002019.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_002171.jpg,~/projects/regularization/dataset/images/resized/train/2009_002171.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_000709.jpg,~/projects/regularization/dataset/images/resized/train/2009_000709.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_000219.jpg,~/projects/regularization/dataset/images/resized/train/2009_000219.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_000309.jpg,~/projects/regularization/dataset/images/resized/train/2009_000309.png,1,1
~/projects/regularization/dataset/images/resized/train/2008_007123.jpg,~/projects/regularization/dataset/images/resized/train/2008_007123.png,1,1
~/projects/regularization/dataset/images/resized/train/2011_000548.jpg,~/projects/regularization/dataset/images/resized/train/2011_000548.png,1,1
~/projects/regularization/dataset/images/resized/train/2010_002018.jpg,~/projects/regularization/dataset/images/resized/train/2010_002018.png,1,1
~/projects/regularization/dataset/images/resized/train/2009_002122.jpg,~/projects/regularization/dataset/images/resized/train/2009_002122.png,1,1
