X,y,label,segmented
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_003569.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_003569.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_000711.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2008_000711.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_000641.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_000641.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_001159.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2011_001159.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_003019.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2011_003019.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_002778.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2008_002778.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_000771.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_000771.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_000219.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2011_000219.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_003825.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_003825.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_007025.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2008_007025.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_003065.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2008_003065.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_004598.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2010_004598.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_002139.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2010_002139.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_004210.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2010_004210.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_005097.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2008_005097.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002912.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_002912.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_004701.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2008_004701.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_001782.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2011_001782.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_004635.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2010_004635.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002221.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_002221.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_001163.jpg,/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_001163.png,1,1
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_002549.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_003249.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_008538.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_003329.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002777.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_004257.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_000813.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_002710.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_000129.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_001706.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_004498.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_000349.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_002207.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002814.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_004243.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_002714.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_001745.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_004262.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_008115.jpg,,1,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_008217.jpg,,0,0
/scratch/cirobr/datasets/pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_004005.jpg,,0,0
