X,y,label,segmented
~/projects/regularization/dataset/images/resized/test/2009_003933.jpg,~/projects/regularization/dataset/images/resized/test/2009_003933.png,1,1
~/projects/regularization/dataset/images/resized/test/2010_003345.jpg,~/projects/regularization/dataset/images/resized/test/2010_003345.png,1,1
~/projects/regularization/dataset/images/resized/test/2009_002229.jpg,~/projects/regularization/dataset/images/resized/test/2009_002229.png,1,1
~/projects/regularization/dataset/images/resized/test/2010_002254.jpg,~/projects/regularization/dataset/images/resized/test/2010_002254.png,1,1
~/projects/regularization/dataset/images/resized/test/2009_003773.jpg,~/projects/regularization/dataset/images/resized/test/2009_003773.png,1,1
~/projects/regularization/dataset/images/resized/test/2010_005166.jpg,~/projects/regularization/dataset/images/resized/test/2010_005166.png,1,1
~/projects/regularization/dataset/images/resized/test/2009_000285.jpg,~/projects/regularization/dataset/images/resized/test/2009_000285.png,1,1
~/projects/regularization/dataset/images/resized/test/2008_007031.jpg,~/projects/regularization/dataset/images/resized/test/2008_007031.png,1,1
~/projects/regularization/dataset/images/resized/test/2009_003975.jpg,~/projects/regularization/dataset/images/resized/test/2009_003975.png,1,1
~/projects/regularization/dataset/images/resized/test/2011_001653.jpg,~/projects/regularization/dataset/images/resized/test/2011_001653.png,1,1
