X,y,label,segmented
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_003933.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_003933.png,1,1
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_003345.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2010_003345.png,1,1
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_002229.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_002229.png,1,1
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_002254.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2010_002254.png,1,1
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_003773.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_003773.png,1,1
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_005166.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2010_005166.png,1,1
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_000285.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_000285.png,1,1
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_007031.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2008_007031.png,1,1
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_003975.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2009_003975.png,1,1
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_001653.jpg,../pascalvoc/VOCdevkit/VOC2012/SegmentationClass/2011_001653.png,1,1
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_002674.jpg,,0,0
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_002070.jpg,,0,0
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_002641.jpg,,0,0
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_005890.jpg,,0,0
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_000427.jpg,,0,0
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2008_007585.jpg,,0,0
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_002422.jpg,,0,0
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2011_001521.jpg,,0,0
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2009_003668.jpg,,0,0
../pascalvoc/VOCdevkit/VOC2012/JPEGImages/2010_003490.jpg,,0,0
